Tanggal,Hujan,Temperatur,Kecepatan Angin,Arah Angin,Tekanan Udara,Kelembaban,UV
2023-08-22 19:00:00,0.0,25.3,5.7,58.0,1008.28,94.92,0.0
2023-08-22 20:00:00,0.0,25.66,2.76,82.0,1009.04,94.92,0.0
2023-08-22 21:00:00,0.0,25.7,2.67,219.0,1009.3,94.92,0.0
2023-08-22 22:00:00,0.0,25.0,4.4,208.0,1009.74,94.92,0.0
2023-08-22 23:00:00,0.0,24.3,1.82,236.0,1009.7,94.92,0.0
2023-08-23 00:00:00,0.0,24.2,3.72,244.0,1009.7,94.92,0.0
2023-08-23 01:00:00,0.0,23.8,3.11,251.0,1009.02,94.92,0.0
2023-08-23 02:00:00,0.0,23.7,3.65,240.0,1008.66,94.92,0.0
2023-08-23 03:00:00,0.0,23.5,3.88,245.0,1008.2,94.92,0.0
2023-08-23 04:00:00,0.0,23.4,4.32,250.0,1008.6,94.92,0.0
2023-08-23 05:00:00,0.0,23.2,3.32,245.0,1008.94,94.92,0.0
2023-08-23 06:00:00,0.0,23.0,3.22,243.0,1009.34,94.92,0.0
2023-08-23 07:00:00,0.0,24.55,4.955,250.0,1009.72,94.91,0.4
2023-08-23 08:00:00,0.0,26.1,6.69,257.0,1010.1,94.9,1.0
2023-08-23 09:00:00,0.0,28.5,9.3,250.0,1010.14,86.86,1.79
2023-08-23 10:00:00,0.0,30.5,7.46,220.0,1009.94,77.7,3.84
2023-08-23 11:00:00,0.0,32.3,7.37,157.5,1009.22,69.84,5.324999999999999
2023-08-23 12:00:00,0.0,34.1,7.28,95.0,1008.5,61.98,6.81
2023-08-23 13:00:00,0.0,34.3,8.61,112.0,1007.32,60.66,4.01
2023-08-23 14:00:00,0.0,34.3,8.15,94.0,1006.32,61.84,2.8
2023-08-23 15:00:00,0.0,33.78,7.36,96.0,1006.12,61.08,1.57
2023-08-23 16:00:00,0.0,32.8,9.19,94.0,1006.18,66.72,1.01
2023-08-23 17:00:00,0.0,30.86,7.76,105.0,1006.54,73.2,0.36
2023-08-23 18:00:00,0.0,28.5,8.36,100.0,1007.12,79.4,0.0
2023-08-23 19:00:00,0.0,27.04,5.83,100.0,1008.04,87.5,0.0
2023-08-23 20:00:00,0.0,26.3,3.73,113.0,1008.52,92.6,0.0
2023-08-23 21:00:00,0.0,25.5,2.41,219.0,1009.22,94.92,0.0
2023-08-23 22:00:00,0.0,25.1,2.9,237.0,1009.42,94.92,0.0
2023-08-23 23:00:00,0.0,24.71,3.74,245.0,1009.0799999999999,94.92,0.0
2023-08-24 00:00:00,0.0,24.32,4.58,253.0,1008.74,94.92,0.0
2023-08-24 01:00:00,0.0,24.0,5.37,248.0,1008.18,94.92,0.0
2023-08-24 02:00:00,0.0,23.9,4.63,252.0,1007.96,94.92,0.0
2023-08-24 03:00:00,0.0,23.9,5.03,254.0,1007.68,94.92,0.0
2023-08-24 04:00:00,0.0,23.6,4.67,258.0,1007.72,94.92,0.0
2023-08-24 05:00:00,0.0,23.3,3.78,245.0,1008.08,94.92,0.0
2023-08-24 06:00:00,0.0,22.6,2.82,255.0,1008.7,94.92,0.0
2023-08-24 07:00:00,0.0,24.1,3.48,252.0,1009.44,94.92,0.27
2023-08-24 08:00:00,0.0,26.48,5.97,254.0,1009.8,94.92,0.7
2023-08-24 09:00:00,0.0,29.1,5.72,232.0,1009.96,85.5,1.35
2023-08-24 10:00:00,0.0,30.48,6.75,196.0,1009.74,77.18,0.97
2023-08-24 11:00:00,0.0,30.8,6.05,187.0,1008.9,76.72,1.37
2023-08-24 12:00:00,0.0,29.46,7.72,94.0,1008.26,81.7,0.58
2023-08-24 13:00:00,0.0,31.2,7.89,105.0,1007.1,77.56,1.71
2023-08-24 14:00:00,0.0,32.0,5.85,199.0,1006.18,71.9,1.25
2023-08-24 15:00:00,0.0,32.9,6.76,216.0,1005.84,68.68,1.11
2023-08-24 16:00:00,0.0,30.6,6.99,96.0,1005.9,76.7,0.35
2023-08-24 17:00:00,0.0,26.2,8.2,138.0,1006.62,94.92,0.06
2023-08-24 18:00:00,1.0,25.42,4.52,62.0,1007.0,94.92,0.0
2023-08-24 19:00:00,0.2,25.3,2.35,102.0,1007.96,94.92,0.0
2023-08-24 20:00:00,0.0,25.0,1.58,111.0,1008.88,94.92,0.0
2023-08-24 21:00:00,0.0,25.3,2.16,249.0,1009.64,94.92,0.0
2023-08-24 22:00:00,0.0,25.2,2.72,252.0,1009.74,94.92,0.0
2023-08-24 23:00:00,0.0,24.9,3.245,253.5,1009.69,94.92,0.0
2023-08-25 00:00:00,0.0,24.6,3.77,255.0,1009.64,94.92,0.0
2023-08-25 01:00:00,0.0,24.5,5.0,258.0,1009.0,94.92,0.0
2023-08-25 02:00:00,0.0,24.4,5.27,256.0,1008.28,94.92,0.0
2023-08-25 03:00:00,0.0,24.06,3.56,250.0,1008.32,94.92,0.0
2023-08-25 04:00:00,0.0,24.04,2.95,256.0,1008.32,94.92,0.0
2023-08-25 05:00:00,0.0,23.7,3.63,248.0,1008.56,94.92,0.0
2023-08-25 06:00:00,0.0,23.66,3.45,254.0,1008.9,94.92,0.0
2023-08-25 07:00:00,0.0,24.6,4.22,249.0,1009.34,94.92,0.35
2023-08-25 08:00:00,0.0,26.32,6.28,250.0,1009.8,94.92,0.75
2023-08-25 09:00:00,0.0,29.0,6.78,228.0,1009.78,87.74,1.39
2023-08-25 10:00:00,0.0,29.38,7.78,201.0,1009.46,84.4,0.52
2023-08-25 11:00:00,0.2,28.8,6.81,209.0,1008.7,87.4,1.5
2023-08-25 12:00:00,0.2,30.8,6.63,94.0,1007.92,80.92,1.08
2023-08-25 13:00:00,0.2,32.64,6.26,102.0,1007.2,73.78,4.15
2023-08-25 14:00:00,0.2,32.4,7.4,98.0,1006.46,74.3,0.83
2023-08-25 15:00:00,0.0,31.7,8.37,99.0,1006.0,74.4,1.04
2023-08-25 16:00:00,0.0,31.0,8.74,96.0,1006.42,76.36,0.7
2023-08-25 17:00:00,0.0,29.4,8.64,99.0,1006.94,80.9,0.24
2023-08-25 18:00:00,0.0,27.9,6.93,101.0,1007.74,89.0,0.0
2023-08-25 19:00:00,0.0,26.6,2.85,165.0,1008.66,94.6,0.0
2023-08-25 20:00:00,0.0,25.9,3.58,230.0,1009.42,94.92,0.0
2023-08-25 21:00:00,0.0,25.6,4.26,242.0,1009.96,94.92,0.0
2023-08-25 22:00:00,0.0,25.2,3.79,244.0,1010.0,94.92,0.0
2023-08-25 23:00:00,0.0,24.9,4.91,253.0,1010.08,94.92,0.0
2023-08-26 00:00:00,0.0,24.9,4.98,252.0,1009.5,94.92,0.0
2023-08-26 01:00:00,0.0,24.7,4.23,246.0,1008.96,94.92,0.0
2023-08-26 02:00:00,0.0,24.3,4.73,255.0,1008.68,94.92,0.0
2023-08-26 03:00:00,0.0,23.8,3.35,238.0,1008.42,94.92,0.0
2023-08-26 04:00:00,0.0,23.8,3.15,237.0,1008.68,94.92,0.0
2023-08-26 05:00:00,0.0,23.8,3.55,240.0,1009.0,94.92,0.0
2023-08-26 06:00:00,0.0,23.6,3.74,234.0,1009.54,94.92,0.0
2023-08-26 07:00:00,0.0,24.4,3.43,237.0,1010.06,94.92,0.33
2023-08-26 08:00:00,0.0,26.8,5.73,228.0,1010.7,94.42,0.79
2023-08-26 09:00:00,0.0,29.1,7.29,233.0,1010.46,86.7,1.41
2023-08-26 10:00:00,0.0,31.0,6.42,223.0,1009.74,78.08,1.81
2023-08-26 11:00:00,0.0,31.5,6.68,211.0,1008.76,74.98,3.75
2023-08-26 12:00:00,0.0,31.7,5.37,235.0,1007.84,73.8,13.6
2023-08-26 13:00:00,0.0,32.25,5.545,186.0,1006.78,71.72999999999999,13.35
2023-08-26 14:00:00,0.0,32.8,5.72,137.0,1005.72,69.66,13.1
2023-08-26 15:00:00,0.0,33.36,5.86,98.0,1005.4,69.0,13.9
2023-08-26 16:00:00,0.0,32.03,7.345000000000001,97.0,1005.63,72.95,8.45
2023-08-26 17:00:00,0.0,30.7,8.83,96.0,1005.86,76.9,3.0
2023-08-26 18:00:00,0.0,28.54,6.25,108.0,1006.7,84.86,0.0
2023-08-26 19:00:00,0.0,27.0,4.1,200.0,1007.7,92.6,0.0
2023-08-26 20:00:00,0.0,25.8,2.42,213.0,1008.34,94.92,0.0
2023-08-26 21:00:00,0.0,25.5,2.89,227.0,1009.14,94.92,0.0
2023-08-26 22:00:00,0.0,25.25,4.085,241.0,1009.24,94.92,0.0
2023-08-26 23:00:00,0.0,25.0,5.28,255.0,1009.34,94.92,0.0
2023-08-27 00:00:00,0.0,24.6,5.36,245.0,1008.84,94.92,0.0
2023-08-27 01:00:00,0.0,24.16,3.87,242.0,1008.32,94.92,0.0
2023-08-27 02:00:00,0.0,24.4,4.55,227.0,1008.2,94.92,0.0
2023-08-27 03:00:00,0.0,24.0,5.43,247.0,1008.22,94.92,0.0
2023-08-27 04:00:00,0.0,23.8,4.64,249.0,1008.42,94.92,0.0
2023-08-27 05:00:00,0.0,23.3,3.87,254.0,1009.0,94.92,0.0
2023-08-27 06:00:00,0.0,23.2,2.42,249.0,1009.56,94.92,0.0
2023-08-27 07:00:00,0.0,25.0,4.279999999999999,237.5,1010.0,93.93,3.2
2023-08-27 08:00:00,0.0,26.8,6.14,226.0,1010.44,92.94,8.8
2023-08-27 09:00:00,0.0,28.6,8.69,221.0,1010.46,84.62,14.7
2023-08-27 10:00:00,0.0,31.1,10.21,253.0,1010.0,71.34,18.4
2023-08-27 11:00:00,0.0,31.4,9.69,206.0,1009.34,71.48,17.9
2023-08-27 12:00:00,0.0,32.1,9.85,253.0,1008.1,69.7,49.3
2023-08-27 13:00:00,0.0,33.25,9.82,240.5,1007.1700000000001,66.73,37.15
2023-08-27 14:00:00,0.0,34.4,9.79,228.0,1006.24,63.76,25.0
2023-08-27 15:00:00,0.0,29.24,9.07,227.0,1006.04,83.72,9.2
2023-08-27 16:00:00,0.4,31.3,6.17,244.0,1005.78,76.96,5.8
2023-08-27 17:00:00,0.0,30.4,6.02,98.0,1005.82,76.2,2.5
2023-08-27 18:00:00,0.0,28.6,6.19,109.0,1006.24,81.5,0.0
2023-08-27 19:00:00,0.0,27.0,5.49,111.0,1007.2,92.2,0.0
2023-08-27 20:00:00,0.0,26.06,3.31,178.0,1008.1,94.92,0.0
2023-08-27 21:00:00,0.0,25.8,4.55,224.0,1008.5,94.92,0.0
2023-08-27 22:00:00,0.0,25.8,4.8,214.0,1009.1,94.92,0.0
2023-08-27 23:00:00,0.0,25.4,5.26,227.0,1008.84,93.9,0.0
2023-08-28 00:00:00,0.0,24.6,5.15,229.0,1008.3,94.92,0.0
2023-08-28 01:00:00,0.0,24.04,4.48,219.0,1007.64,94.92,0.0
2023-08-28 02:00:00,0.0,23.7,4.53,231.0,1007.34,94.92,0.0
2023-08-28 03:00:00,0.0,23.2,4.62,254.0,1007.14,94.92,0.0
2023-08-28 04:00:00,0.0,23.1,3.56,250.0,1007.18,94.92,0.0
2023-08-28 05:00:00,0.0,22.7,3.61,231.0,1007.32,94.92,0.0
2023-08-28 06:00:00,0.0,23.766666666666666,4.85,237.66666666666666,1008.1133333333333,93.38,2.8333333333333335
2023-08-28 07:00:00,0.0,24.833333333333332,6.09,244.33333333333334,1008.9066666666668,91.84,5.666666666666667
2023-08-28 08:00:00,0.0,25.9,7.33,251.0,1009.7,90.3,8.5
2023-08-28 09:00:00,0.0,28.6,9.2,257.0,1010.1,84.66,15.7
2023-08-28 10:00:00,0.0,29.4,8.45,217.0,1009.98,80.8,14.5
2023-08-28 11:00:00,0.0,30.5,6.9,231.0,1009.3,76.1,13.3
2023-08-28 12:00:00,0.0,32.64,8.55,236.0,1008.4,67.58,47.0
2023-08-28 13:00:00,0.0,33.6,8.56,253.0,1007.4,66.42,44.0
2023-08-28 14:00:00,0.0,31.5,8.78,198.0,1007.0,74.7,24.5
2023-08-28 15:00:00,0.0,32.0,8.5,212.0,1006.78,73.94,16.7
2023-08-28 16:00:00,0.0,29.1,8.56,198.0,1007.06,83.4,6.1
2023-08-28 17:00:00,0.0,29.4,9.79,193.0,1007.28,78.6,3.3
2023-08-28 18:00:00,0.0,27.96,7.68,200.0,1007.4,82.1,0.0
2023-08-28 19:00:00,0.0,26.6,6.09,206.0,1007.84,88.82,0.0
2023-08-28 20:00:00,0.0,25.6,5.12,210.0,1008.76,92.82,0.0
2023-08-28 21:00:00,0.0,25.0,5.2,210.0,1009.36,94.92,0.0
2023-08-28 22:00:00,0.0,25.2,5.6,227.0,1009.96,92.5,0.0
2023-08-28 23:00:00,0.0,24.38,4.64,230.0,1009.8,94.92,0.0
2023-08-29 00:00:00,0.0,24.3,4.75,229.0,1009.16,94.52,0.0
2023-08-29 01:00:00,0.0,23.7,4.4,225.0,1008.74,94.92,0.0
2023-08-29 02:00:00,0.0,23.62,4.88,221.0,1008.14,94.92,0.0
2023-08-29 03:00:00,0.0,23.1,4.97,225.0,1007.84,94.92,0.0
2023-08-29 04:00:00,0.0,22.7,3.98,229.0,1007.72,94.92,0.0
2023-08-29 05:00:00,0.0,22.5,4.05,235.0,1008.0,94.92,0.0
2023-08-29 06:00:00,0.0,22.3,3.94,225.0,1008.36,94.92,0.0
2023-08-29 07:00:00,0.0,23.34,3.83,254.0,1008.72,94.92,3.4
2023-08-29 08:00:00,0.0,25.8,6.64,228.0,1009.48,90.8,8.5
2023-08-29 09:00:00,0.0,28.5,7.84,258.0,1009.6,83.5,14.5
2023-08-29 10:00:00,0.0,31.0,7.21,206.0,1008.98,75.5,19.5
2023-08-29 11:00:00,0.0,31.7,7.49,205.0,1008.32,71.72,46.7
2023-08-29 12:00:00,0.0,31.8,7.81,207.0,1007.5,73.16,24.6
2023-08-29 13:00:00,0.0,32.2,7.58,214.0,1006.58,69.6,16.2
2023-08-29 14:00:00,0.0,33.24,8.52,198.0,1005.82,68.38,17.0
2023-08-29 15:00:00,0.0,33.2,7.45,220.0,1005.42,67.5,15.5
2023-08-29 16:00:00,0.0,32.2,8.77,95.0,1005.4,71.2,8.8
2023-08-29 17:00:00,0.0,29.8,8.18,129.0,1005.8,79.5,3.2
2023-08-29 18:00:00,0.0,28.0,7.08,177.0,1006.7,85.9,0.0
2023-08-29 19:00:00,0.0,26.4,3.95,193.0,1007.4,91.0,0.0
2023-08-29 20:00:00,0.0,25.7,3.765,211.0,1008.05,92.96000000000001,0.0
2023-08-29 21:00:00,0.0,25.0,3.58,229.0,1008.7,94.92,0.0
2023-08-29 22:00:00,0.0,24.98,4.52,255.0,1009.18,94.92,0.0
2023-08-29 23:00:00,0.0,24.7,4.88,253.0,1009.36,94.92,0.0
2023-08-30 00:00:00,0.0,24.4,4.67,233.0,1009.12,94.92,0.0
2023-08-30 01:00:00,0.0,24.04,4.52,244.0,1008.68,94.92,0.0
2023-08-30 02:00:00,0.0,23.5,4.58,228.0,1008.22,94.92,0.0
2023-08-30 03:00:00,0.0,23.1,4.05,232.0,1008.22,94.92,0.0
2023-08-30 04:00:00,0.0,22.9,3.87,241.0,1008.32,94.92,0.0
2023-08-30 05:00:00,0.0,22.4,2.83,254.0,1008.64,94.92,0.0
2023-08-30 06:00:00,0.0,22.0,2.54,247.0,1009.36,94.92,0.0
2023-08-30 07:00:00,0.0,23.2,2.72,225.0,1009.72,94.92,4.0
2023-08-30 08:00:00,0.0,25.9,5.89,229.0,1010.4,93.2,8.5
2023-08-30 09:00:00,0.0,28.7,8.61,219.0,1010.6,81.3,13.6
2023-08-30 10:00:00,0.0,30.9,7.95,230.0,1010.24,71.1,19.4
2023-08-30 11:00:00,0.0,32.25,7.455,216.0,1009.4200000000001,66.22999999999999,27.45
2023-08-30 12:00:00,0.0,33.6,6.96,202.0,1008.6,61.36,35.5
2023-08-30 13:00:00,0.0,34.7,7.45,166.0,1007.74,55.1,59.0
2023-08-30 14:00:00,0.0,34.5,7.2,66.0,1006.52,54.7,37.3
2023-08-30 15:00:00,0.0,34.0,8.27,94.0,1005.98,55.28,12.1
2023-08-30 16:00:00,0.0,32.9,8.07,97.0,1006.08,61.2,8.3
2023-08-30 17:00:00,0.0,31.3,8.29,96.0,1006.78,67.62,3.4
2023-08-30 18:00:00,0.0,28.7,7.13,96.0,1007.34,79.6,0.0
2023-08-30 19:00:00,0.0,27.1,4.73,104.0,1008.34,86.7,0.0
2023-08-30 20:00:00,0.0,25.9,3.7,191.0,1008.74,92.5,0.0
2023-08-30 21:00:00,0.0,24.7,2.85,216.0,1009.34,94.92,0.0
2023-08-30 22:00:00,0.0,24.1,2.23,207.0,1009.82,94.92,0.0
2023-08-30 23:00:00,0.0,23.7,2.9,240.0,1010.12,94.92,0.0
2023-08-31 00:00:00,0.0,23.74,3.75,255.0,1009.92,94.92,0.0
2023-08-31 01:00:00,0.0,23.24,6.18,259.0,1009.72,94.92,0.0
2023-08-31 02:00:00,0.0,23.1,5.58,242.0,1009.54,94.92,0.0
2023-08-31 03:00:00,0.0,23.0,4.36,247.0,1009.2,94.92,0.0
2023-08-31 04:00:00,0.0,22.6,4.42,261.0,1009.4,94.92,0.0
2023-08-31 05:00:00,0.0,22.5,4.96,257.0,1009.92,94.92,0.0
2023-08-31 06:00:00,0.0,22.36,3.74,256.0,1010.4,94.92,0.0
2023-08-31 07:00:00,0.0,24.2,5.18,232.0,1010.6,94.92,4.1
2023-08-31 08:00:00,0.0,27.1,6.4,232.0,1011.22,90.3,10.1
2023-08-31 09:00:00,0.0,29.5,8.57,224.0,1011.62,81.28,13.0
2023-08-31 10:00:00,0.0,30.6,9.6,225.0,1011.5,75.0,20.4
2023-08-31 11:00:00,0.0,32.05,8.934999999999999,226.0,1010.65,67.16,25.1
2023-08-31 12:00:00,0.0,33.5,8.27,227.0,1009.8,59.32,29.8
2023-08-31 13:00:00,0.0,33.56,9.46,218.0,1008.9,57.42,29.7
2023-08-31 14:00:00,0.0,34.4,6.8,213.0,1007.9,55.02,20.1
2023-08-31 15:00:00,0.0,33.1,7.57,97.0,1007.14,58.8,13.1
2023-08-31 16:00:00,0.0,32.900000000000006,7.470000000000001,153.5,1007.11,57.629999999999995,8.2
2023-08-31 17:00:00,0.0,32.7,7.37,210.0,1007.08,56.46,3.3
2023-08-31 18:00:00,0.0,29.5,6.04,135.0,1007.5,66.34,0.0
2023-08-31 19:00:00,0.0,26.9,3.56,216.0,1008.44,75.08,0.0
2023-08-31 20:00:00,0.0,24.9,2.19,210.0,1009.12,89.9,0.0
2023-08-31 21:00:00,0.0,24.7,3.25,211.0,1009.94,92.9,0.0
2023-08-31 22:00:00,0.0,23.93,3.0700000000000003,217.5,1010.29,93.91,0.0
2023-08-31 23:00:00,0.0,23.16,2.89,224.0,1010.64,94.92,0.0
2023-09-01 00:00:00,0.0,23.4,3.31,210.0,1010.48,94.92,0.0
2023-09-01 01:00:00,0.0,23.03333333333333,3.6166666666666667,219.0,1009.8666666666667,94.92,0.0
2023-09-01 02:00:00,0.0,22.666666666666668,3.923333333333334,228.0,1009.2533333333333,94.92,0.0
2023-09-01 03:00:00,0.0,22.3,4.23,237.0,1008.64,94.92,0.0
2023-09-01 04:00:00,0.0,22.2,5.39,236.0,1008.72,94.92,0.0
2023-09-01 05:00:00,0.0,21.6,3.96,227.0,1009.26,94.92,0.0
2023-09-01 06:00:00,0.0,21.5,2.76,204.0,1009.92,94.92,0.0
2023-09-01 07:00:00,0.0,23.5,4.17,231.0,1010.5,94.92,3.6
2023-09-01 08:00:00,0.0,26.0,7.38,234.0,1010.9,87.46,8.3
2023-09-01 09:00:00,0.0,28.56,10.14,234.0,1011.4,77.6,14.8
2023-09-01 10:00:00,0.0,30.33,9.440000000000001,234.0,1010.79,70.4,31.45
2023-09-01 11:00:00,0.0,32.1,8.74,234.0,1010.18,63.2,48.1
2023-09-01 12:00:00,0.0,32.84,10.27,254.0,1009.14,61.18,16.2
2023-09-01 13:00:00,0.0,33.620000000000005,9.245000000000001,244.5,1008.15,59.08,19.4
2023-09-01 14:00:00,0.0,34.4,8.22,235.0,1007.16,56.98,13.5
2023-09-01 15:00:00,0.0,34.3,9.07,237.0,1006.36,55.18,12.8
2023-09-01 16:00:00,0.0,34.0,6.66,210.0,1005.96,54.1,7.9
2023-09-01 17:00:00,0.0,32.5,7.74,96.0,1006.12,59.32,3.3
2023-09-01 18:00:00,0.0,29.3,6.63,98.0,1006.44,72.3,0.0
2023-09-01 19:00:00,0.0,27.1,3.81,110.0,1007.04,82.84,0.0
2023-09-01 20:00:00,0.0,25.98,4.56,204.0,1007.98,88.96,0.0
2023-09-01 21:00:00,0.0,25.2,4.44,214.0,1008.78,94.34,0.0
2023-09-01 22:00:00,0.0,24.84,4.58,224.0,1009.22,93.0,0.0
2023-09-01 23:00:00,0.0,24.8,5.25,208.0,1009.62,92.48,0.0
2023-09-02 00:00:00,0.0,24.6,7.53,230.0,1009.3,92.6,0.0
2023-09-02 01:00:00,0.0,24.0,7.02,245.0,1008.6,94.4,0.0
2023-09-02 02:00:00,0.0,23.1,4.55,255.0,1008.28,94.92,0.0
2023-09-02 03:00:00,0.0,22.8,4.07,240.0,1008.26,94.92,0.0
2023-09-02 04:00:00,0.0,22.8,5.02,230.0,1008.46,94.92,0.0
2023-09-02 05:00:00,0.0,22.24,4.44,241.0,1008.6,94.92,0.0
2023-09-02 06:00:00,0.0,22.2,3.59,225.0,1009.0,94.92,0.0
2023-09-02 07:00:00,0.0,23.1,2.74,213.0,1009.52,94.92,3.8
2023-09-02 08:00:00,0.0,25.5,7.4,210.0,1009.92,85.9,8.5
2023-09-02 09:00:00,0.0,27.9,9.06,217.0,1009.8599999999999,77.30000000000001,13.55
2023-09-02 10:00:00,0.0,30.3,10.72,224.0,1009.8,68.7,18.6
2023-09-02 11:00:00,0.0,32.2,9.86,257.0,1009.14,63.0,50.5
2023-09-02 12:00:00,0.0,33.6,8.43,241.0,1008.62,59.22,45.6
2023-09-02 13:00:00,0.0,34.8,8.21,258.0,1007.3,56.16,47.8
2023-09-02 14:00:00,0.0,35.2,8.09,240.5,1006.5999999999999,54.98,27.75
2023-09-02 15:00:00,0.0,35.6,7.97,223.0,1005.9,53.8,7.7
2023-09-02 16:00:00,0.0,33.3,7.975,166.5,1005.9,62.01,6.8
2023-09-02 17:00:00,0.0,31.0,7.98,110.0,1005.9,70.22,2.7
2023-09-02 18:00:00,0.0,28.7,8.02,131.0,1006.38,78.4,0.0
2023-09-02 19:00:00,0.0,27.3,4.72,206.0,1007.02,84.2,0.0
2023-09-02 20:00:00,0.0,26.4,4.14,216.0,1007.96,88.4,0.0
2023-09-02 21:00:00,0.0,25.48,4.87,220.0,1008.6,92.4,0.0
2023-09-02 22:00:00,0.0,24.9,4.98,209.0,1009.28,90.46,0.0
2023-09-02 23:00:00,0.0,24.6,5.98,217.0,1009.6,90.0,0.0
2023-09-03 00:00:00,0.0,23.7,5.91,231.0,1009.4,93.66,0.0
2023-09-03 01:00:00,0.0,23.2,4.56,230.0,1008.96,94.92,0.0
2023-09-03 02:00:00,0.0,22.7,4.17,228.0,1008.52,94.92,0.0
2023-09-03 03:00:00,0.0,22.6,4.18,227.0,1008.4,94.92,0.0
2023-09-03 04:00:00,0.0,22.3,4.0,222.0,1008.56,94.92,0.0
2023-09-03 05:00:00,0.0,22.2,4.01,230.0,1008.7,94.92,0.0
2023-09-03 06:00:00,0.0,22.06,3.84,225.0,1009.02,94.92,0.0
2023-09-03 07:00:00,0.0,23.4,5.81,227.0,1009.3,94.92,4.0
2023-09-03 08:00:00,0.0,26.1,7.97,221.0,1009.68,84.68,8.8
2023-09-03 09:00:00,0.0,28.14,10.6,256.0,1009.44,74.88,15.6
2023-09-03 10:00:00,0.0,30.1,11.19,246.0,1009.1,67.02,20.6
2023-09-03 11:00:00,0.0,31.6,9.63,213.0,1008.28,65.7,26.9
2023-09-03 12:00:00,0.0,32.94,9.68,205.0,1007.38,63.16,55.8
2023-09-03 13:00:00,0.0,33.5,8.81,220.0,1006.7,65.58,32.7
2023-09-03 14:00:00,0.0,33.019999999999996,8.21,209.0,1005.81,65.74000000000001,12.4
2023-09-03 15:00:00,0.0,32.54,7.61,198.0,1004.92,65.9,7.8
2023-09-03 16:00:00,0.0,31.66,7.74,197.0,1005.18,66.84,8.8
2023-09-03 17:00:00,0.0,30.46,7.8,142.0,1005.82,68.7,3.3
2023-09-03 18:00:00,0.0,28.5,5.56,109.0,1006.24,73.1,0.0
2023-09-03 19:00:00,0.0,27.733333333333334,5.77,150.0,1006.9533333333334,76.43333333333332,0.0
2023-09-03 20:00:00,0.0,26.966666666666665,5.98,191.0,1007.6666666666666,79.76666666666667,0.0
2023-09-03 21:00:00,0.0,26.2,6.19,232.0,1008.38,83.1,0.0
2023-09-03 22:00:00,0.0,25.5,5.73,209.0,1008.9,84.9,0.0
2023-09-03 23:00:00,0.0,24.6,5.29,233.0,1009.12,88.1,0.0
2023-09-04 00:00:00,0.0,23.5,4.67,236.0,1008.64,92.7,0.0
2023-09-04 01:00:00,0.0,23.14,3.89,223.0,1008.28,94.4,0.0
2023-09-04 02:00:00,0.0,23.0,5.37,229.0,1007.7,94.92,0.0
2023-09-04 03:00:00,0.0,22.3,4.87,232.0,1007.56,94.92,0.0
2023-09-04 04:00:00,0.0,21.9,3.2,240.0,1007.3,94.92,0.0
2023-09-04 05:00:00,0.0,21.7,2.68,216.0,1007.5,94.92,0.0
2023-09-04 06:00:00,0.0,21.7,3.74,236.0,1007.66,94.92,0.0
2023-09-04 07:00:00,0.0,23.1,3.91,243.0,1008.1,94.92,3.9
2023-09-04 08:00:00,0.0,25.4,6.94,241.0,1008.6,85.2,6.8
2023-09-04 09:00:00,0.0,28.4,8.57,220.0,1008.98,76.2,15.2
2023-09-04 10:00:00,0.0,30.4,8.5,230.0,1008.78,71.2,14.9
2023-09-04 11:00:00,0.0,32.94,7.73,189.0,1008.2,63.02,38.2
2023-09-04 12:00:00,0.0,32.58,8.47,207.0,1007.3,63.5,24.9
2023-09-04 13:00:00,0.0,34.2,9.7,187.0,1006.4,56.06,44.9
2023-09-04 14:00:00,0.0,33.44,8.52,201.0,1005.78,59.38,17.4
2023-09-04 15:00:00,0.0,32.9,8.93,186.0,1005.0,59.46,14.7
2023-09-04 16:00:00,0.0,31.6,9.29,145.0,1004.8,64.7,8.8
2023-09-04 17:00:00,0.0,30.04,8.31,97.0,1005.32,68.4,3.4
2023-09-04 18:00:00,0.0,28.09,6.42,100.0,1005.96,76.65,0.0
2023-09-04 19:00:00,0.0,26.14,4.53,103.0,1006.6,84.9,0.0
2023-09-04 20:00:00,0.0,25.3,2.97,106.0,1007.1,87.9,0.0
2023-09-04 21:00:00,0.0,24.1,2.53,165.0,1007.56,93.44,0.0
2023-09-04 22:00:00,0.0,23.1,2.0,220.0,1007.9,94.92,0.0
2023-09-04 23:00:00,0.0,22.3,2.09,255.0,1008.28,94.92,0.0
2023-09-05 00:00:00,0.0,22.4,3.2,255.0,1008.18,94.92,0.0
2023-09-05 01:00:00,0.0,21.9,4.3,259.0,1007.74,94.92,0.0
2023-09-05 02:00:00,0.0,21.68,3.56,253.0,1007.46,94.92,0.0
2023-09-05 03:00:00,0.0,21.5,3.17,254.0,1007.64,94.92,0.0
2023-09-05 04:00:00,0.0,21.4,4.4,259.0,1007.9,94.92,0.0
2023-09-05 05:00:00,0.0,21.2,4.07,259.0,1008.22,94.92,0.0
2023-09-05 06:00:00,0.0,21.0,2.95,256.0,1008.94,94.92,0.0
2023-09-05 07:00:00,0.0,22.5,4.15,253.0,1009.34,94.92,4.0
2023-09-05 08:00:00,0.0,25.9,7.16,260.0,1009.78,90.1,8.9
2023-09-05 09:00:00,0.0,29.3,6.74,255.0,1010.28,78.24,16.7
2023-09-05 10:00:00,0.0,30.84,6.55,99.0,1009.9,71.02,22.4
